4.31374232e+01	 1.02950390e+00
4.38336870e+01	 8.02861209e-01
4.48555781e+01	 1.21317499e+00
4.59065429e+01	 9.34269843e-01
4.68082837e+01	 7.78010609e-01
4.80243745e+01	 1.01088502e+00
4.91343515e+01	 1.02438455e+00
4.99078052e+01	 1.18511841e+00
5.09402331e+01	 8.65609432e-01
5.18983259e+01	 1.05240583e+00
5.30321849e+01	 7.87960681e-01
5.40802891e+01	 1.08172855e+00
5.49333302e+01	 8.41847239e-01
5.58160809e+01	 8.09702987e-01
5.68334236e+01	 1.09247712e+00
5.78073850e+01	 1.19383954e+00
5.88793837e+01	 1.12242754e+00
6.00208433e+01	 7.95634362e-01
6.08430264e+01	 9.01477714e-01
6.18399654e+01	 1.08234050e+00
6.28254575e+01	 9.77670635e-01
6.40871208e+01	 8.24355835e-01
6.51231202e+01	 9.10301565e-01
6.57942346e+01	 1.14905728e+00
6.68757379e+01	 9.40845033e-01
6.80326752e+01	 8.88907776e-01
6.88856407e+01	 1.21030051e+00
6.97990263e+01	 1.15121204e+00
7.10333206e+01	 1.08865603e+00
7.18280389e+01	 9.29203424e-01
7.28027887e+01	 1.16728731e+00
7.41134121e+01	 1.02534817e+00
7.48773317e+01	 1.08166552e+00
7.61392043e+01	 8.05241588e-01
7.71932238e+01	 1.11380788e+00
7.79681819e+01	 9.91548930e-01
7.88959128e+01	 1.19509054e+00
8.00803257e+01	 9.18268933e-01
8.11659802e+01	 8.28326284e-01
8.19851357e+01	 9.11972305e-01
8.30887852e+01	 1.06893488e+00
8.39360502e+01	 9.45008333e-01
8.52181607e+01	 1.01316141e+00
8.60445866e+01	 1.12848216e+00
8.69627934e+01	 1.20353689e+00
8.81362983e+01	 1.17394380e+00
8.89694077e+01	 1.10534453e+00
8.99597721e+01	 8.89648297e-01
9.09242378e+01	 8.45494380e-01
9.21920327e+01	 8.45691012e-01
9.29095718e+01	 9.19213018e-01
9.41397261e+01	 1.09795130e+00
9.48654185e+01	 9.54447288e-01
9.59910239e+01	 1.22071696e+00
9.71838605e+01	 9.39833514e-01
9.77784543e+01	 1.02671135e+00
9.87801042e+01	 8.71980428e-01
2.09807675e-01	 2.16592035e+00
7.89226813e-01	 1.77875365e+00
1.81284531e+00	 1.83865260e+00
3.20918879e+00	 2.19748479e+00
4.19422713e+00	 2.19919964e+00
5.11312093e+00	 1.81379885e+00
6.06838279e+00	 1.81531519e+00
7.20797434e+00	 2.15566839e+00
8.02376755e+00	 2.21932604e+00
8.89552897e+00	 1.81472718e+00
1.01289832e+01	 1.96451836e+00
1.10021803e+01	 1.87672669e+00
1.18190764e+01	 1.88579255e+00
1.28789867e+01	 2.21946406e+00
1.38965676e+01	 1.86945762e+00
1.51076335e+01	 1.84781804e+00
1.62001255e+01	 2.05534964e+00
1.68747358e+01	 1.82783723e+00
1.79539210e+01	 2.12942877e+00
1.89157436e+01	 2.18837418e+00
2.00951172e+01	 1.99052733e+00
2.08197898e+01	 2.04574493e+00
2.20300472e+01	 1.81679307e+00
2.31095538e+01	 1.87769977e+00
2.39497124e+01	 2.17176510e+00
2.47837186e+01	 1.80943451e+00
2.59695508e+01	 2.07970551e+00
2.71768069e+01	 2.03420038e+00
2.78884691e+01	 2.17556791e+00
2.89435815e+01	 2.03098494e+00
3.02024132e+01	 2.14835836e+00
3.12051969e+01	 2.00892941e+00
3.19320306e+01	 1.81547400e+00
3.28975810e+01	 2.11466752e+00
3.37949380e+01	 2.10072116e+00
3.50377719e+01	 1.84841676e+00
3.59710898e+01	 1.81737856e+00
3.69490985e+01	 2.11824723e+00
3.81418846e+01	 2.15330314e+00
3.87845669e+01	 2.21811726e+00
4.00271922e+01	 1.94998463e+00
4.10563328e+01	 2.05759704e+00
4.20759531e+01	 2.17294741e+00
4.28458045e+01	 2.00753913e+00
4.37944413e+01	 2.18450331e+00
4.51997290e+01	 1.97872438e+00
4.62022386e+01	 1.91363422e+00
4.70914606e+01	 2.21074168e+00
4.81111376e+01	 2.08868124e+00
4.92150770e+01	 2.16560397e+00
5.00843137e+01	 1.95799989e+00
5.08895355e+01	 2.06650660e+00
5.17936315e+01	 2.16698606e+00
5.29450814e+01	 1.80870344e+00
5.39646331e+01	 1.97585431e+00
5.50918198e+01	 1.81637586e+00
5.60972845e+01	 1.83247761e+00
5.71264207e+01	 1.92175600e+00
5.81552171e+01	 2.12851745e+00
5.92227463e+01	 1.85298656e+00
5.98637629e+01	 1.98042411e+00
6.10654566e+01	 1.84932492e+00
6.18274049e+01	 2.20805059e+00
6.31395225e+01	 1.94672067e+00
6.40558242e+01	 2.12205381e+00
6.48251991e+01	 1.87123108e+00
6.59059252e+01	 2.15521211e+00
6.72185748e+01	 1.93371839e+00
6.80406375e+01	 2.04758079e+00
6.91206295e+01	 2.02705546e+00
6.97794185e+01	 2.06636039e+00
7.11971999e+01	 1.81930580e+00
7.19484160e+01	 1.94124460e+00
7.29999581e+01	 2.18708473e+00
7.38230595e+01	 1.92785347e+00
7.48458561e+01	 1.77713333e+00
7.57944590e+01	 2.14793358e+00
7.69176746e+01	 1.94153703e+00
7.79055496e+01	 1.92186187e+00
7.88586006e+01	 2.22432313e+00
7.99380361e+01	 2.21170908e+00
8.10053258e+01	 2.07238223e+00
8.20956056e+01	 2.00226032e+00
8.30008902e+01	 2.17540153e+00
8.38181103e+01	 2.10165957e+00
8.49016145e+01	 1.84721680e+00
8.59496626e+01	 2.13706841e+00
8.69532732e+01	 2.11720545e+00
8.78706948e+01	 1.86793687e+00
8.91572156e+01	 2.03405669e+00
9.00089962e+01	 2.08422174e+00
9.10013414e+01	 2.06858006e+00
9.20130373e+01	 1.81267200e+00
9.29325638e+01	 1.87695988e+00
9.37976486e+01	 1.91212797e+00
9.52061832e+01	 2.19592686e+00
9.60432908e+01	 1.79017909e+00
9.68426766e+01	 1.96824239e+00
9.81588630e+01	 1.87790585e+00
9.89586736e+01	 1.90250814e+00
-1.06976191e-01	 2.88142569e+00
1.08260835e+00	 2.95328577e+00
1.94662550e+00	 3.07217867e+00
2.88382371e+00	 2.80767176e+00
3.91615829e+00	 2.98114320e+00
4.93435366e+00	 2.85071016e+00
6.14518956e+00	 3.08913501e+00
7.07290280e+00	 3.09899244e+00
8.02328353e+00	 3.04152743e+00
8.89962421e+00	 3.01074070e+00
9.80899209e+00	 3.15178555e+00
1.07834155e+01	 2.83897843e+00
1.21309924e+01	 3.09327814e+00
1.29394308e+01	 3.14583113e+00
1.37770319e+01	 2.95918158e+00
1.52130968e+01	 3.17542295e+00
1.59504523e+01	 3.10353198e+00
1.71169641e+01	 2.86053230e+00
1.77784682e+01	 3.14309089e+00
1.90535673e+01	 3.16021739e+00
2.00259337e+01	 2.98808519e+00
2.09262439e+01	 3.22439939e+00
2.21075957e+01	 3.06398316e+00
2.29010649e+01	 2.81038553e+00
2.40848816e+01	 2.92169171e+00
2.48454307e+01	 2.99061745e+00
2.60845091e+01	 3.10242845e+00
2.69072084e+01	 3.16469644e+00
2.78973661e+01	 3.18759144e+00
2.91861079e+01	 2.78877305e+00
2.99249368e+01	 2.88174143e+00
3.10937640e+01	 3.08290897e+00
3.18476870e+01	 3.00299580e+00
3.30978505e+01	 2.86277592e+00
3.38194508e+01	 3.13788204e+00
3.49947852e+01	 3.14164893e+00
3.62216749e+01	 2.87888901e+00
3.69535883e+01	 3.00097402e+00
3.79584625e+01	 3.03225486e+00
3.90394867e+01	 3.12080344e+00
3.97843104e+01	 3.11955432e+00
4.08242947e+01	 2.84345117e+00
4.21079203e+01	 3.03248174e+00
4.31987251e+01	 3.17476688e+00
4.41654212e+01	 3.07045877e+00
4.48298477e+01	 3.19903263e+00
4.61027574e+01	 3.16046949e+00
4.68410998e+01	 2.86904797e+00
4.79766163e+01	 2.98292045e+00
4.88211877e+01	 3.14840688e+00
4.99869041e+01	 2.86263664e+00
5.08694204e+01	 2.86582938e+00
5.19051715e+01	 2.92141315e+00
5.28373594e+01	 3.18152232e+00
5.41901930e+01	 3.10967232e+00
5.51078717e+01	 3.08961840e+00
5.59456178e+01	 2.85060681e+00
5.68767254e+01	 3.05705882e+00
5.78280168e+01	 2.95075603e+00
5.89354591e+01	 2.96244995e+00
6.00923227e+01	 3.17412405e+00
6.08367462e+01	 2.94882690e+00
6.20190843e+01	 3.04204170e+00
6.29785536e+01	 3.19303158e+00
6.39196409e+01	 2.94504300e+00
6.49311389e+01	 3.18296996e+00
6.61676358e+01	 3.06534572e+00
6.71401528e+01	 3.09389766e+00
6.78025070e+01	 2.80758289e+00
6.92044161e+01	 2.81917976e+00
7.00573040e+01	 2.94806180e+00
7.09421610e+01	 2.89223350e+00
7.20567229e+01	 2.86855828e+00
7.28205871e+01	 2.88173387e+00
7.38246369e+01	 2.81024814e+00
7.48981306e+01	 2.81677795e+00
7.60899417e+01	 3.11501541e+00
7.70167638e+01	 3.06195760e+00
7.78141360e+01	 2.98869903e+00
7.89123555e+01	 2.86983828e+00
7.99313103e+01	 2.81105609e+00
8.10400098e+01	 2.90417573e+00
8.20687660e+01	 3.03234309e+00
8.28888233e+01	 2.89621466e+00
8.40735343e+01	 2.83396243e+00
8.48076919e+01	 3.15141119e+00
8.61683423e+01	 3.19791839e+00
8.71028331e+01	 2.94005346e+00
8.81737434e+01	 2.96731848e+00
8.91391917e+01	 2.81795774e+00
8.99679418e+01	 3.03863090e+00
9.10254667e+01	 3.07199905e+00
9.21867879e+01	 2.78407720e+00
9.28757038e+01	 2.96349046e+00
9.39037573e+01	 3.13816880e+00
9.49898977e+01	 3.20730881e+00
9.59486700e+01	 2.87070358e+00
9.68425052e+01	 2.97199541e+00
9.78185420e+01	 3.02039078e+00
9.91158706e+01	 2.87993834e+00
-2.02587129e-01	 3.96244491e+00
8.09378418e-01	 4.10845219e+00
1.95208267e+00	 3.88607615e+00
2.88046206e+00	 3.92278705e+00
3.96476731e+00	 3.80647684e+00
5.02156679e+00	 4.12125090e+00
6.11558576e+00	 3.78558030e+00
7.15665849e+00	 4.10590228e+00
8.11624309e+00	 3.88144522e+00
8.98884650e+00	 3.90782161e+00
1.01163433e+01	 4.21389535e+00
1.08302308e+01	 4.02251024e+00
1.20867313e+01	 4.17855772e+00
1.30946842e+01	 4.05036704e+00
1.39637766e+01	 3.83673292e+00
1.50586911e+01	 4.19937233e+00
1.61231630e+01	 3.97726099e+00
1.69241408e+01	 3.83129908e+00
1.78723560e+01	 4.18675638e+00
1.88168706e+01	 4.02843125e+00
2.01624030e+01	 3.88312731e+00
2.11677663e+01	 3.93429946e+00
2.18392633e+01	 4.20077837e+00
2.28720649e+01	 3.91351511e+00
2.40039330e+01	 4.19350488e+00
2.51964090e+01	 4.11075316e+00
2.59562460e+01	 4.13332989e+00
2.70276088e+01	 4.04608210e+00
2.79047322e+01	 4.03101394e+00
2.89146123e+01	 4.20915161e+00
2.99544139e+01	 3.80816081e+00
3.11174569e+01	 3.92875785e+00
3.18321972e+01	 4.20263062e+00
3.32164434e+01	 4.11561538e+00
3.41972220e+01	 4.08050149e+00
3.49769938e+01	 3.81232726e+00
3.59626920e+01	 4.14980284e+00
3.68473328e+01	 3.88592490e+00
3.79998220e+01	 3.95011950e+00
3.91494631e+01	 4.11197644e+00
3.99928043e+01	 4.07530020e+00
4.08988263e+01	 3.80026844e+00
4.18214700e+01	 3.93127373e+00
4.31753209e+01	 4.17933416e+00
4.40727144e+01	 3.94061815e+00
4.51447818e+01	 4.21723241e+00
4.61722529e+01	 4.09203407e+00
4.70405600e+01	 4.14778043e+00
4.78480329e+01	 3.82990690e+00
4.89553334e+01	 4.18846620e+00
4.98106414e+01	 3.91491737e+00
5.08895147e+01	 3.78054918e+00
5.19153245e+01	 3.79201306e+00
5.30067627e+01	 3.88915861e+00
5.41599344e+01	 3.92117051e+00
5.49344192e+01	 4.05478621e+00
5.61953962e+01	 3.95891121e+00
5.69408349e+01	 3.82583246e+00
5.80752334e+01	 4.03785193e+00
5.90634342e+01	 3.77660898e+00
5.98398255e+01	 4.00806033e+00
6.10699962e+01	 4.05867095e+00
6.20833470e+01	 4.12354746e+00
6.31607191e+01	 3.81825017e+00
6.39164539e+01	 4.21215402e+00
6.52033201e+01	 4.17481856e+00
6.59247174e+01	 4.00913802e+00
6.68072678e+01	 4.04726694e+00
6.78422367e+01	 3.82931133e+00
6.90019389e+01	 3.83096128e+00
6.99583856e+01	 3.81026011e+00
7.07775783e+01	 3.92378282e+00
7.18984173e+01	 4.20448853e+00
7.31331982e+01	 4.05063615e+00
7.39250950e+01	 4.15256640e+00
7.49657864e+01	 3.82389703e+00
7.59332671e+01	 3.81787518e+00
7.68680276e+01	 4.03512745e+00
7.80030607e+01	 3.83837908e+00
7.91574211e+01	 4.05044393e+00
7.98886078e+01	 4.04592266e+00
8.11084900e+01	 4.18901450e+00
8.20766892e+01	 4.11535699e+00
8.28175525e+01	 3.95096527e+00
8.38131976e+01	 4.03775866e+00
8.52159159e+01	 3.86047810e+00
8.60698027e+01	 3.84787917e+00
8.68943498e+01	 3.94225864e+00
8.81011875e+01	 3.81077942e+00
8.90476249e+01	 3.84740398e+00
8.99768709e+01	 3.94774353e+00
9.11689057e+01	 4.07689216e+00
9.20750097e+01	 4.06301828e+00
9.30010276e+01	 3.86798918e+00
9.39386499e+01	 3.88540496e+00
9.51729216e+01	 4.08317871e+00
9.59457747e+01	 3.93601810e+00
9.71436902e+01	 4.00724040e+00
9.81581502e+01	 3.96537863e+00
9.90798366e+01	 3.88218826e+00
1.25160218e-01	 5.04832509e+00
1.11213084e+00	 5.18310042e+00
2.08412720e+00	 4.93019730e+00
3.03891261e+00	 4.85899517e+00
4.05770544e+00	 4.93758990e+00
4.98733899e+00	 5.12664693e+00
6.20000571e+00	 4.94681205e+00
7.06400144e+00	 4.95337464e+00
7.81863587e+00	 5.05128024e+00
8.82730090e+00	 4.84319026e+00
1.00174400e+01	 5.00718557e+00
1.10223470e+01	 5.05550783e+00
1.19378691e+01	 5.04926792e+00
1.31340225e+01	 5.04811019e+00
1.39278907e+01	 4.80833161e+00
1.50123661e+01	 5.09199751e+00
1.60922061e+01	 4.79131666e+00
1.68724878e+01	 4.85335965e+00
1.78557785e+01	 5.05490154e+00
1.92193204e+01	 4.85749459e+00
2.02078010e+01	 5.14715840e+00
2.11828508e+01	 5.00477116e+00
2.20611654e+01	 4.97304223e+00
2.28093765e+01	 5.00409933e+00
2.38947708e+01	 4.77570712e+00
2.51257192e+01	 5.08637145e+00
2.60937842e+01	 5.10864630e+00
2.72239280e+01	 5.05957344e+00
2.81270162e+01	 5.13009744e+00
2.88795848e+01	 5.00113851e+00
3.00798486e+01	 4.85025766e+00
3.12232706e+01	 4.78531497e+00
3.19242687e+01	 5.07356076e+00
3.30392630e+01	 5.19505777e+00
3.41178918e+01	 5.18329516e+00
3.50817323e+01	 5.08749452e+00
3.58331986e+01	 4.99331610e+00
3.68842951e+01	 5.07205704e+00
3.82222906e+01	 4.85245464e+00
3.89541965e+01	 5.05152981e+00
4.01741663e+01	 5.01879819e+00
4.09053606e+01	 5.13016740e+00
4.19019466e+01	 4.91545622e+00
4.30458306e+01	 4.92668629e+00
4.41715609e+01	 4.83895322e+00
4.51720317e+01	 4.95403134e+00
4.61644399e+01	 5.18217272e+00
4.68376096e+01	 5.07690035e+00
4.78422651e+01	 4.98223665e+00
4.88512351e+01	 4.94915399e+00
4.97960012e+01	 5.14720819e+00
5.09848225e+01	 5.12007048e+00
5.19950669e+01	 5.10394100e+00
5.32208216e+01	 5.05540195e+00
5.37762913e+01	 5.08551245e+00
5.50161077e+01	 5.06978128e+00
5.59457224e+01	 4.91960250e+00
5.69264991e+01	 5.14204534e+00
5.78218904e+01	 5.02688404e+00
5.91890718e+01	 5.20571370e+00
6.02122826e+01	 4.92475337e+00
6.10625311e+01	 5.01035058e+00
6.21926219e+01	 4.92503823e+00
6.31185541e+01	 5.07203246e+00
6.39586276e+01	 5.18988106e+00
6.48082402e+01	 4.99575383e+00
6.61664308e+01	 4.99605571e+00
6.69910996e+01	 4.78526393e+00
6.79231343e+01	 4.88681730e+00
6.92131239e+01	 5.11251717e+00
6.99187296e+01	 4.97557449e+00
7.08383923e+01	 4.86395823e+00
7.20420178e+01	 4.82365502e+00
7.29673178e+01	 4.91005136e+00
7.41541867e+01	 4.95106863e+00
7.48449852e+01	 5.04082599e+00
7.60631897e+01	 5.20767309e+00
7.69849303e+01	 4.98762953e+00
7.78728539e+01	 4.88660555e+00
7.91978995e+01	 4.95349627e+00
7.99958200e+01	 5.07064280e+00
8.08582754e+01	 5.00568436e+00
8.19198199e+01	 4.83223119e+00
8.30930702e+01	 5.16937212e+00
8.40659778e+01	 5.02320602e+00
8.51916539e+01	 5.20183400e+00
8.58262390e+01	 4.79484783e+00
8.70698159e+01	 4.96369717e+00
8.81484201e+01	 4.83866584e+00
8.88755809e+01	 5.19118186e+00
8.98750623e+01	 5.01028567e+00
9.11419754e+01	 4.78758948e+00
9.18253749e+01	 4.78722394e+00
9.30648447e+01	 4.79076709e+00
9.37809418e+01	 5.09051395e+00
9.48502999e+01	 5.19730958e+00
9.60515626e+01	 4.94504678e+00
9.72243534e+01	 5.12959263e+00
9.80194996e+01	 5.02352491e+00
9.88079465e+01	 5.17534481e+00
-4.60077378e-02	 6.10458636e+00
9.32404993e-01	 6.13760978e+00
1.93513011e+00	 5.84710966e+00
2.97655765e+00	 5.95520167e+00
4.01541133e+00	 5.89095035e+00
5.02451059e+00	 6.17996313e+00
5.87217706e+00	 6.04324103e+00
6.79784269e+00	 6.15235843e+00
8.17492066e+00	 5.95464518e+00
9.18277711e+00	 6.19324271e+00
9.85847208e+00	 5.78043510e+00
1.11855621e+01	 6.11244218e+00
1.20885123e+01	 5.82325986e+00
1.27979322e+01	 6.14761216e+00
1.41015663e+01	 5.96461164e+00
1.50383832e+01	 6.21911050e+00
1.58340670e+01	 5.84713046e+00
1.68780495e+01	 6.02915791e+00
1.77762724e+01	 6.05818000e+00
1.88150599e+01	 6.19534327e+00
2.00495767e+01	 5.97956889e+00
2.09791561e+01	 5.82562638e+00
2.22138550e+01	 6.20078215e+00
2.30626717e+01	 6.10888642e+00
2.42219717e+01	 6.16287633e+00
2.50102138e+01	 6.03220633e+00
2.60332865e+01	 6.02998792e+00
2.71662821e+01	 5.86211607e+00
2.79190101e+01	 6.18413399e+00
2.89695766e+01	 5.91799919e+00
3.01779540e+01	 6.17160691e+00
3.11297369e+01	 6.05916820e+00
3.17979555e+01	 5.94604128e+00
3.28611953e+01	 5.78663468e+00
3.41454530e+01	 6.21394198e+00
3.48088761e+01	 5.99973247e+00
3.60997966e+01	 5.92235282e+00
3.70130631e+01	 5.79362519e+00
3.82219005e+01	 5.80221837e+00
3.92014313e+01	 5.79488124e+00
4.01459950e+01	 6.18677214e+00
4.11642799e+01	 6.15039463e+00
4.19624834e+01	 6.00405206e+00
4.30944466e+01	 5.99791677e+00
4.39971088e+01	 6.08506120e+00
4.51439757e+01	 6.22083166e+00
4.59492555e+01	 5.86171776e+00
4.70924815e+01	 5.92421326e+00
4.80429524e+01	 5.81111092e+00
4.89589144e+01	 5.92678019e+00
5.00940672e+01	 6.20473936e+00
5.12051320e+01	 6.14851843e+00
5.20927796e+01	 5.93827117e+00
5.32117160e+01	 5.85083369e+00
5.41744089e+01	 5.87376083e+00
5.48258507e+01	 6.06452327e+00
5.60278640e+01	 6.15991804e+00
5.67961127e+01	 5.91427580e+00
5.80546879e+01	 6.04362232e+00
5.91158757e+01	 6.07232236e+00
6.01756271e+01	 6.04953009e+00
6.11165853e+01	 6.06504321e+00
6.19542910e+01	 5.83513592e+00
6.32026136e+01	 5.79627594e+00
6.39836263e+01	 6.17572799e+00
6.47796297e+01	 6.21144060e+00
6.59304557e+01	 5.78349802e+00
6.68673129e+01	 6.01364795e+00
6.80917832e+01	 5.77946959e+00
6.91877918e+01	 6.02614037e+00
6.99815888e+01	 6.10021950e+00
7.09707425e+01	 6.12428672e+00
7.20589911e+01	 5.85959137e+00
7.31310283e+01	 5.97857943e+00
7.37857706e+01	 6.19986580e+00
7.48280704e+01	 6.18040429e+00
7.61157610e+01	 5.82976006e+00
7.68409164e+01	 5.91212230e+00
7.79069947e+01	 6.05512402e+00
7.88818587e+01	 6.10350551e+00
8.00860374e+01	 5.82598372e+00
8.11446810e+01	 5.82341805e+00
8.19198174e+01	 5.95437166e+00
8.28772687e+01	 5.83023147e+00
8.41743345e+01	 5.96992511e+00
8.49472223e+01	 6.07530083e+00
8.60691139e+01	 6.09170446e+00
8.71392162e+01	 5.77839253e+00
8.81394772e+01	 6.17829806e+00
8.90195091e+01	 6.14385788e+00
9.01406746e+01	 5.81148717e+00
9.12062595e+01	 5.79168219e+00
9.21089425e+01	 6.13238076e+00
9.31812274e+01	 5.91188281e+00
9.38137503e+01	 6.17730608e+00
9.52115660e+01	 5.89376055e+00
9.61441182e+01	 6.19762722e+00
9.71953300e+01	 5.97020241e+00
9.79695060e+01	 6.17637964e+00
9.90806187e+01	 5.88703662e+00
1.12101852e-01	 7.16171734e+00
1.02783505e+00	 7.00223385e+00
1.84541182e+00	 6.89027096e+00
2.78623196e+00	 7.00056752e+00
4.06817230e+00	 6.85017951e+00
4.82256913e+00	 6.88158639e+00
6.01636550e+00	 6.96927345e+00
7.07580880e+00	 6.96605423e+00
7.83912465e+00	 7.00965607e+00
9.10915805e+00	 6.91295168e+00
9.87600949e+00	 7.02820248e+00
1.07889810e+01	 6.90093761e+00
1.19565926e+01	 6.92054406e+00
1.31171090e+01	 7.10201628e+00
1.38861959e+01	 6.82047299e+00
1.50598199e+01	 7.06170866e+00
1.61745570e+01	 6.92490904e+00
1.67832856e+01	 7.07592098e+00
1.81643605e+01	 7.21209289e+00
1.91952538e+01	 7.09871892e+00
2.00477667e+01	 6.80484769e+00
2.09033224e+01	 6.89068692e+00
2.17778430e+01	 6.97524992e+00
2.31513034e+01	 6.90831004e+00
2.41530372e+01	 6.82790781e+00
2.51753656e+01	 7.03522450e+00
2.60052142e+01	 6.77602791e+00
2.68923974e+01	 7.18674819e+00
2.80458874e+01	 7.18658811e+00
2.88021541e+01	 6.85304391e+00
3.01399108e+01	 6.82887584e+00
3.08633879e+01	 7.07814821e+00
3.18958390e+01	 6.92579955e+00
